,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
386,1062.23210764,1068.16279888,1074.33867635,1088.62260211,26.3904944654,0.0,0.0,0.0,5.93069123349,6.17587747077,14.2839257611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
387,1062.78504999,1064.95303218,1072.26665873,1072.95662224,10.171572248,0.0,0.0,0.0,2.16798218859,7.31362655671,0.689963502739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,1075.95845409,1080.08123621,1080.08123621,1164.71139261,88.7529385188,0.0,0.0,51.870513875,4.12278212764,0.0,32.7596425161,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
389,1077.05217368,1098.57979219,1112.13380302,1119.20016697,42.1479932946,0.0,0.0,0.0,21.5276185157,13.5540108241,7.06636395488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
390,1077.97698173,1084.32020334,1131.59597129,1185.02400159,107.047019854,0.0,12.7587391407,47.9589293589,6.34322160494,34.517028812,5.46910093782,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
391,1081.38832238,1082.6847061,1092.01025342,1094.62388605,13.2355636792,0.0,0.0,0.0,1.29638372299,9.32554732195,2.61363263423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,1092.18564431,1101.20706242,1111.70073405,1117.23214117,25.046496857,0.0,0.0,0.0,9.0214181031,10.4936716314,5.53140712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
393,1093.20174954,1114.43343404,1148.83614475,1157.10976192,63.9080123817,0.0,23.1654021807,0.0,21.2316845004,11.2373085299,8.27361717065,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
394,1094.48190294,1095.29686888,1159.38430512,1163.24632255,68.7644196004,0.0,42.9729073856,0.0,0.814965936707,21.1145288492,3.86201742887,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0
395,1095.18868115,1106.06418753,1121.67118331,1129.17902276,33.9903416089,0.0,6.92638775231,3.21873204192,10.8755063781,8.68060802477,4.2891074118,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
