,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
896,2399.83526937,2400.51557522,3353.30424095,3354.9864795,0.0,932.722694661,0.0,0.680305851517,20.0659710672,1.6822385468,0.0,46.0,46.0,46.0,0.0,3.0,2.0,0.0,0.0
897,2402.51999764,2403.7890797,3373.8576588,3375.78623607,0.0,949.515161247,0.0,1.26908206056,20.5534178465,1.92857727176,0.0,46.0,47.0,46.0,0.0,2.0,3.0,0.0,0.0
898,2405.60367272,2435.38683456,2697.70484965,3319.69504871,23.4877372338,255.381187912,620.289467886,6.29542461163,6.93682716873,1.70073117997,2.0,37.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0
899,2409.87202047,2439.43383508,2704.74650686,3323.93880323,20.5272685456,258.271014565,614.94854185,9.03454606411,7.04165721695,4.24375452247,1.0,38.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
900,2409.95910626,2410.3777084,3405.62086508,3411.11469034,0.0,963.479950398,0.0,0.418602144424,31.7632062841,5.49382525464,0.0,47.0,47.0,47.0,0.0,2.0,1.0,0.0,0.0
901,2410.98349774,2412.43480312,3379.61330718,3421.50281817,0.0,962.559386495,27.2537964917,1.45130537947,4.6191175615,14.6357145062,0.0,48.0,46.0,47.0,0.0,2.0,3.0,1.0,0.0
902,2411.37523715,2454.53688387,2718.97230503,3365.6167504,24.0115974162,264.340470433,637.925406686,19.1500493028,0.0949507301543,8.71903868426,2.0,41.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0
903,2414.30184641,2442.04255822,2706.09074637,3327.68293424,25.1319886746,262.703948638,617.848056863,2.6087231443,1.34423950946,3.74413100434,3.0,39.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0
904,2416.21832989,2452.03513617,2709.97479022,3356.38692268,25.8242283294,254.055610197,617.708144018,9.99257795026,3.88404384858,28.7039884367,4.0,39.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
905,2417.39827005,2417.73990242,3173.979987,3221.52712652,0.0,739.646139594,42.5546822948,0.341632372636,16.5939449796,4.99245723234,0.0,48.0,47.0,46.0,0.0,0.0,0.0,2.0,0.0
906,2422.31717752,2425.88162706,3177.78956108,3226.56241719,0.0,748.098359935,43.7375654456,3.5644495414,3.80957408159,5.03529066637,0.0,48.0,48.0,47.0,0.0,0.0,1.0,2.0,0.0
907,2423.51647247,2453.69669059,2718.8773543,3356.89771172,28.5186637002,256.27809963,637.509568374,1.66155441541,8.9025640805,0.51078904147,5.0,40.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
908,2430.05912885,2464.27865431,2729.0012571,3386.81601395,23.637561735,263.672547334,640.346206449,10.5819637201,1.05005545725,17.4685503977,5.0,41.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0
909,2432.33589604,2463.9043046,2727.95120164,3369.34746355,22.2009878294,255.068000428,637.665548756,9.3674207354,8.97889661367,3.73071314988,5.0,40.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
910,2433.62256108,2483.90657784,2745.82805209,3397.84737525,30.2817435263,255.271316284,643.542307738,20.0022732395,6.65015796571,8.47701542255,6.0,41.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0
911,2433.90849408,2439.56527591,3416.44541087,3426.33184101,0.0,966.055589176,5.05965116618,5.65678182394,10.8245457906,4.82677897622,0.0,48.0,48.0,48.0,0.0,1.0,0.0,0.0,0.0
912,2437.8351578,2473.65546859,2739.17789413,3389.37035983,26.4434965058,255.345788512,647.638119822,9.37681427993,10.1766370244,2.55434588097,6.0,41.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0
913,2439.91683148,2500.97935505,2776.9350706,3402.71918245,33.7386371143,263.76734362,622.687161906,27.3238864639,12.1883719287,3.09694994505,6.0,41.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0
914,2440.18676918,2486.89640355,2764.74669867,3399.62223251,43.7198086648,258.931648545,633.100676578,2.98982570473,18.9186465822,1.77485725662,7.0,41.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0
915,2441.93580179,2444.73267709,3421.172393,3449.86115863,0.0,942.096583489,22.0884396844,2.79687530795,34.3431324154,6.60032594904,0.0,49.0,47.0,48.0,1.0,1.0,0.0,1.0,0.0
916,2446.35751949,2504.44587375,2801.97733981,3404.66635431,40.5388840553,278.849880758,602.547424306,17.5494702026,18.6815853033,0.141590194706,7.0,42.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0
917,2446.89775261,2501.9430792,2783.29575451,3404.52476412,54.0816024395,274.991991399,619.423427946,0.963724150186,6.36068390535,1.80558166371,8.0,42.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0
918,2449.23030675,2504.67860743,2805.74630579,3411.8520689,52.7127724586,297.298732386,598.920048519,2.7355282216,3.76896598181,7.18571458437,9.0,43.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0
919,2451.29384134,2456.96914171,3204.32807031,3238.02994036,0.0,720.820419366,22.2343468786,5.67530036995,26.5385092334,11.46752317,0.0,47.0,47.0,46.0,0.0,0.0,2.0,2.0,0.0
920,2453.55849847,2460.22086817,3444.52604515,3445.30095733,0.0,956.224542705,0.0,6.66236969871,28.0806342787,0.77491218278,0.0,47.0,47.0,47.0,0.0,1.0,0.0,0.0,0.0
921,2458.36787927,2504.79707422,2816.78233037,3418.03926417,46.0779944843,300.949231578,595.069738525,0.351200465227,11.0360245784,6.1871952756,7.0,44.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0
922,2460.06009275,2522.33313386,2835.67401482,3423.28832873,44.6185146756,302.359300765,586.305445509,17.6545264359,10.9815801897,1.30886840795,8.0,44.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0
923,2460.16235949,2484.14291452,3222.84769952,3253.66875357,0.0,738.704785007,18.3135365206,23.9805550303,0.0,12.5075175239,0.0,48.0,47.0,46.0,0.0,0.0,2.0,2.0,0.0
924,2464.57594013,2511.28677863,2824.69243463,3421.97946033,40.2211340897,305.495551739,593.346829546,6.48970441727,7.91010425461,3.94019615322,7.0,45.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0
925,2470.83672269,2523.50250325,2843.02604511,3444.9096758,40.4500559439,312.171511563,580.262283627,12.2157246204,7.35203029055,21.6213470703,8.0,45.0,0.0,0.0,89.0,0.0,0.0,0.0,1.0
926,2471.0934282,2493.21868267,3222.84769952,3285.11011491,0.0,729.629016854,30.8210540444,22.1252544714,0.0,31.4413613382,0.0,48.0,47.0,46.0,0.0,0.0,3.0,2.0,0.0
927,2474.69002881,2495.28005596,3464.90348426,3487.58691546,0.0,925.892337034,19.5195184132,20.5900271576,43.7310912657,3.16391277825,0.0,48.0,47.0,47.0,0.0,0.0,0.0,1.0,0.0
928,2480.54586413,2482.49793581,3222.84769952,3241.16123604,0.0,721.830134506,15.1822408384,1.95207167139,18.5196292102,3.1312956822,0.0,48.0,47.0,46.0,0.0,0.0,1.0,2.0,0.0
929,2484.28823553,2491.19483565,3421.172393,3484.42300268,0.0,929.97755735,28.6887656334,6.90660012208,0.0,34.5618440455,0.0,48.0,46.0,46.0,1.0,2.0,0.0,1.0,0.0
930,2485.56171455,2528.96394082,2849.89123276,3460.8609541,36.7714193121,314.062104289,595.018443042,6.63080695561,6.86518765555,15.9512782921,7.0,45.0,0.0,0.0,89.0,0.0,0.0,0.0,1.0
931,2494.52671752,2535.35263651,2859.37116189,3472.58537181,28.9757857359,314.538596254,601.489792204,11.8501332553,9.47992912927,11.7244177177,7.0,45.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0
932,2497.70921515,2558.47112804,2876.75196843,3492.94127188,31.2547256684,313.946978175,603.577555774,29.5071872183,4.33386222094,12.6117476757,8.0,44.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0
933,2498.93177597,2540.02668245,2866.24434804,3476.29349047,36.4208605393,319.344479443,606.34102377,4.67404594077,6.87318615164,3.7081186538,9.0,46.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0
934,2504.21912712,2530.72749846,3225.31797273,3333.45236503,0.0,692.120201059,79.3281005174,26.5083713474,2.47027320285,28.8062917867,0.0,47.0,47.0,46.0,0.0,0.0,5.0,2.0,0.0
935,2510.21185945,2531.71263883,3247.82259228,3348.15634157,0.0,693.605333891,85.6297727486,21.5007793823,22.5046195555,14.7039765393,0.0,47.0,47.0,45.0,0.0,0.0,3.0,2.0,0.0
936,2515.20204035,2522.76660444,3222.84769952,3304.64607324,0.0,700.081095085,62.2624153827,7.564564091,0.0,19.5359583376,0.0,47.0,48.0,45.0,0.0,0.0,4.0,2.0,0.0
