,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
979,2682.66273709,2702.93716682,3062.64606704,3762.7449177,6.75928495258,351.32613658,695.965503495,13.5151447811,8.38276364304,4.13334715654,2.0,50.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0
980,2684.70079178,2709.16151558,3074.77496466,3767.57953741,18.2363750449,353.484551467,687.969953038,6.22434875665,12.1288976137,4.83461971293,3.0,51.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0
981,2686.16486527,2733.80801832,3085.66122343,3778.70083138,22.9966503065,344.25344573,690.478326424,24.6465027393,7.59975937878,2.56128152673,3.0,51.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0
982,2686.22189386,2691.41164013,3424.04486223,3452.12835629,0.0,700.68880014,25.1968620417,5.18974627657,31.9444219581,2.88663201443,0.0,33.0,32.0,32.0,2.0,3.0,0.0,1.0,0.0
983,2686.93819387,2737.10481242,3092.91612494,3779.76091497,33.6777307901,348.556411007,685.784706433,16.4888877543,7.25490151755,1.06008359413,4.0,52.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0
984,2689.84001863,2741.28164447,3102.092936,3793.79519803,43.9679996855,351.634480471,677.667978965,7.47362615514,9.17681106193,14.0342830612,3.0,52.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0
985,2694.20186826,2757.82113594,3507.96878271,3509.20643707,0.0,715.671571275,0.0,63.6192676811,34.4760754953,1.23765436143,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0
986,2696.7263259,2723.38515688,3419.03045694,3437.3470352,0.0,669.953133616,17.7558192694,26.6588309774,25.6921664364,0.56075899111,0.0,31.0,33.0,33.0,1.0,3.0,0.0,0.0,0.0
987,2697.36371347,2697.77079438,3373.43548343,3435.28971873,0.0,674.519263699,41.3754873727,0.407080908336,1.14542534916,20.478747927,0.0,31.0,33.0,32.0,1.0,2.0,0.0,0.0,0.0
988,2697.83210133,2701.56769947,3393.3382905,3436.7862762,0.0,671.867783956,41.9514282277,3.73559814282,19.9028070719,1.49655747806,0.0,32.0,33.0,32.0,2.0,4.0,0.0,0.0,0.0
989,2700.43907486,2704.33896779,3291.28863672,3291.84484239,0.0,561.22519028,0.0,3.89989293198,25.7244786484,0.556205677769,0.0,33.0,33.0,32.0,0.0,0.0,0.0,2.0,0.0
990,2701.62941562,2748.74214047,3112.67597259,3802.14277673,35.4753967996,353.350795539,681.119225438,11.637328048,10.5830365886,8.3475786984,4.0,52.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0
991,2703.59417168,2755.11308898,3126.64078556,3802.98671799,37.6874727962,357.562883609,675.501991167,13.831444512,13.9648129691,0.843941255526,4.0,53.0,0.0,0.0,84.0,0.0,0.0,0.0,1.0
992,2703.91307663,2756.3872213,3127.57309993,3816.06906374,44.8290638357,370.253564264,675.413618055,7.64508083224,0.932314367364,13.0823457578,5.0,54.0,0.0,0.0,85.0,0.0,0.0,0.0,1.0
993,2711.8998556,2728.42290616,3468.96729691,3475.97726582,0.0,739.395060193,0.231676330405,16.5230505674,1.14933054937,6.7782925833,0.0,34.0,33.0,33.0,0.0,0.0,0.0,1.0,0.0
994,2712.83689089,2736.48829425,3473.49270721,3478.2329195,0.0,722.117171972,0.0,23.6514033649,14.8872409866,4.74021228733,0.0,33.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0
995,2715.66181801,2716.77794863,3323.24440939,3328.10260188,0.0,574.510688082,0.0,1.11613062246,31.9557726691,4.85819248998,0.0,33.0,33.0,32.0,0.0,1.0,0.0,2.0,0.0
996,2720.15393201,2727.01584132,3458.60546623,3461.52179431,0.0,708.621084367,1.00319675591,6.86190930423,22.9685405417,1.91313133221,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0
997,2723.12005781,2723.76370552,3435.63692568,3459.60866298,0.265099069069,695.266751412,1.71010951182,0.378548640351,16.6064687487,22.2616277858,0.0,32.0,33.0,33.0,1.0,4.0,0.0,0.0,0.0
998,2724.78504198,2729.52148271,3323.24440939,3361.5679854,0.0,593.722926677,4.85819248998,4.73644073339,0.0,33.4653835238,0.0,34.0,34.0,33.0,0.0,1.0,0.0,2.0,0.0
999,2729.23627722,2757.45226604,3134.03342004,3833.62231251,25.8768117671,370.120833886,682.035643703,2.33917705996,6.46032011021,17.5532487642,4.0,55.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0
