,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
124,276.000594644,338.928306591,348.371125716,378.149704247,102.149109602,20.0554499583,0.0,24.3199823931,42.8722619884,9.44281912543,5.45859613705,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,276.798914831,304.759982561,423.645825134,434.439206731,157.640291901,11.0412417421,106.313085447,0.0,16.9198259885,12.5727571256,10.7933815974,1.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
126,278.204928529,306.752500159,442.997796835,444.233795016,166.028866487,17.4070955025,116.893324974,0.0,11.1404761277,19.3519717017,1.23599818062,2.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
127,279.718312497,305.278190064,321.921595559,332.231481291,52.5131687938,18.9751370228,0.0138877672988,0.492539826705,6.58474054407,16.6295177277,9.81734590531,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
128,282.010401992,320.947383748,402.270121804,411.23466345,129.224261458,14.4418775437,52.7084520288,0.0,24.4951042115,28.6142860273,8.96454164622,3.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
129,282.121658878,300.24279236,352.68996545,368.635096973,86.5134380951,17.648137637,33.7805264575,12.847787132,0.472995844911,18.6666466325,3.09734439117,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
130,282.743039153,304.770514408,347.164431277,424.086861722,141.343822569,17.4997532071,35.6726798528,71.4461229979,4.52772204789,6.72123701609,5.47630744762,4.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0
131,286.220653215,310.963253143,318.859546656,319.309250075,33.08859686,19.0575368486,0.133319589883,0.0,5.68506307985,7.76297392273,0.449703418919,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,286.819074071,325.673997846,327.769140794,330.75264977,43.9335756996,24.1441790727,0.0,0.0,14.7107447023,2.0951429484,2.98350897626,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,288.99610429,324.84256932,361.31005511,434.1383808,145.14227651,13.3643099622,22.321861957,62.7768066121,22.4821550675,14.1456238335,10.0515190774,4.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0
