,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
234,1555.05463938,1569.79793625,1575.08782644,1585.13429898,0.0,0.0,0.0,14.7432968757,5.28989019239,10.0464725325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,1559.18162655,1564.39584628,1564.39584628,1621.72947452,0.0,0.0,21.9774148273,5.21421972208,0.0,35.3562134153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
236,1600.85340366,1618.74290404,1665.56865821,1667.88633235,0.0,0.0,0.0,17.8895003825,46.8257541615,2.31767414386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237,1603.85072943,1608.10407634,1623.8573678,1631.13095553,0.0,0.0,0.0,4.25334691356,15.7532914589,7.27358772412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1608.6017482,1678.78065829,1707.58402848,1717.15262691,0.0,1.9210634305,0.0,70.1789100893,26.8823067557,9.56859843003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1622.76860148,1637.58205173,1637.58205173,1649.70156545,0.0,0.0,0.0,14.813450255,0.0,12.1195137133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,1634.81663442,1638.3414053,1638.52642999,1661.25446023,0.0,0.0,0.0,3.52477087491,0.185024688524,22.7280302387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1639.98532614,1649.96929119,1673.58296555,1677.17752537,0.0,0.0,0.0,9.98396505379,23.6136743582,3.59455981862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1643.98472615,1670.32948267,1714.91119367,1717.06154095,0.0,0.0,0.0,26.3447565211,44.5817109984,2.15034728221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
243,1654.12812205,1711.48448039,1711.48448039,1734.88749512,0.0,0.0,0.0,57.3563583385,0.0,23.4030147294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,1662.58505784,1665.33953351,1673.31915381,1676.95498547,0.0,0.0,0.0,2.75447566555,7.97962030677,3.63583165756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,1662.67715915,1674.27101043,1680.70172172,1685.6648812,0.0,0.0,0.0,11.593851284,6.43071129181,4.96315947715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1663.51220523,1722.5130375,1743.61604129,1743.98702467,0.0,0.0,0.0,59.0008322767,21.1030037924,0.370983371584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
247,1665.84357536,1669.26031784,1678.00105403,1688.68152274,0.0,4.05883597165,0.0,3.41674248638,4.68190022006,10.6804687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,1668.03230396,1668.50039858,1693.1820112,1709.15623788,0.0,0.0,0.0,0.468094619607,24.6816126159,15.9742266846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
249,1683.31473154,1686.08107352,1740.25393509,1742.88120753,0.0,21.5029549603,0.0,2.76634197699,32.6699066079,2.62727244058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1692.70789494,1696.78811806,1703.93821261,1706.99919366,0.0,0.0,0.0,4.0802231224,7.15009454743,3.06098105457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,1697.95635397,1708.75150316,1721.24690344,1730.94110171,0.0,0.0,0.0,10.7951491917,12.4954002832,9.69419826866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,1713.59708611,1746.46823107,1783.18411397,1795.50773407,0.0,0.0,0.0,32.8711449624,36.7158829031,12.3236201031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253,1732.19691751,1751.23204687,1790.31600652,1811.48768278,0.0,0.0,15.7284779592,19.0351293614,39.0839596472,5.44319829701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,1738.29037721,1762.72625179,1764.52299328,1798.84727332,0.0,0.0,0.0,24.4358745825,1.79674149469,34.324280033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
255,1739.95191769,1740.45983596,1746.47238668,1769.45714914,0.0,0.0,0.0,0.507918271478,6.0125507151,22.9847624578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,1741.19440168,1742.31453127,1756.97447824,1763.22501742,0.0,0.0,0.0,1.12012958686,14.6599469798,6.2505391789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,1741.40739144,1768.51110708,1801.77807955,1805.52247529,0.0,0.0,0.0,27.1037156358,33.2669724745,3.74439573794,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
258,1744.7908556,1750.47902483,1750.47902483,1806.04448448,0.0,0.0,18.9781243058,5.68816923223,0.0,36.5873353445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1756.1820027,1769.29892511,1769.52451765,1814.06978565,0.0,0.0,29.3227556651,13.1169224071,0.225592540575,15.2225123313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260,1757.683529,1759.5785085,1765.58589329,1776.92647025,0.0,0.0,0.0,1.89497950766,6.00738479087,11.3405769511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
261,1768.7021489,1778.1533841,1796.10730595,1819.57082926,0.0,12.1626224171,15.3803768254,9.45123520491,5.79129943081,8.08314648432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
262,1782.25584217,1800.99871906,1807.53740129,1814.82025764,0.0,0.0,6.53238435655,18.7428768928,6.53868223369,0.750471986556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,1803.50737483,1810.26595268,1823.62587002,1832.20612862,0.0,0.0,0.0,6.75857785351,13.3599173329,8.58025859953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1805.33083011,1814.19308231,1817.57044476,1818.36841862,0.0,0.0,0.0,8.86225219658,3.37736245041,0.797973859592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,1814.39239598,1824.57044859,1824.57044859,1853.7113654,0.0,0.0,0.0,10.1780526073,0.0,29.1409168142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
266,1832.99036548,1838.6507251,1847.83589041,1856.46005758,0.0,0.0,5.87547499118,5.66035961697,9.18516531663,2.74869218133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,1839.93493219,1865.64465299,1865.64465299,1882.69886376,0.0,0.0,0.0,25.7097208006,0.0,17.0542107685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268,1844.32562788,1859.20187921,1903.90579781,1912.17514962,0.0,0.0,0.0,14.8762513345,44.7039185929,8.26935181392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1853.16395919,1885.39092983,1894.64077678,1895.31088556,0.0,0.0,0.0,32.2269706395,9.24984694766,0.670108779288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
270,1853.41005333,1864.90042624,1882.60278748,1883.31915046,0.0,0.0,0.0,11.4903729089,17.7023612383,0.716362987102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
271,1853.80828944,1873.75674704,1908.05974527,1913.13489952,0.0,0.0,0.0,19.9484576034,34.3029982239,5.07515425282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
272,1862.14244983,1876.69719942,1883.94000075,1886.68398434,3.50220315766,0.0,0.0,11.0525464287,7.24280132892,2.74398359394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,1865.99394026,1917.8290508,1932.32600451,1948.59733067,0.0,0.0,0.0,51.8351105368,14.4969537104,16.2713261652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
274,1871.95765031,1874.3065406,1914.95420847,1924.62082682,0.0,29.5992572071,0.0,2.34889028586,11.0484106596,9.66661835547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1883.2298354,1888.16171892,1901.53022842,1901.9648463,0.0,6.47905785825,0.0,4.93188351726,6.8894516466,0.434617875425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
276,1887.07369109,1894.60071569,1901.53022842,1927.30609371,0.0,6.92951272961,0.434617875425,7.52702459935,0.0,25.3412474074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,1891.22980582,1893.17523882,1930.28296423,1940.43352154,0.0,0.0,0.0,1.9454330005,37.1077254123,10.1505573059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
278,1891.27589399,1928.94418027,1942.9627128,1959.37690176,0.0,0.0,0.0,37.6682862862,14.0185325285,16.4141889632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1912.02858417,1916.04532325,1918.93016497,1927.12912067,0.0,0.0,5.690661853,4.01673907822,2.88484171661,2.50829385018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,1918.08617839,1938.42021169,1942.9627128,2013.69107726,0.0,4.54250110496,16.4141889632,20.3340333061,0.0,54.3141754965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1921.73334669,1936.0993679,1963.95812195,1969.98524556,0.0,0.0,0.0,14.3660212194,27.8587540484,6.02712360386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
282,1921.98403323,1931.94420544,1958.91222122,1966.72870993,0.0,0.0,0.0,9.96017220328,26.9680157813,7.81648871793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
283,1937.47874482,1942.17804548,1947.3639367,1947.70614097,0.0,0.0,0.0,4.69930065587,5.18589122182,0.342204268165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
284,1948.35693823,1948.95893062,1952.20034487,1957.4728424,0.0,0.0,0.0,0.601992389691,3.24141424408,5.27249753206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
285,1952.63950731,1962.67788875,1972.87963824,1974.2335731,0.0,0.715525200113,0.0,10.0383814374,9.48622428805,1.3539348631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
286,1952.87066072,1953.70539463,1963.39341395,1964.32254581,0.0,0.0,0.0,0.834733908127,9.68801931797,0.929131864558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287,1974.66209379,1983.54628176,1998.59870705,2014.87672988,0.0,0.0,15.0923702077,8.88418797285,15.0524252919,1.18565262381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,1978.29238115,1987.43799824,1989.0930596,1989.3529595,0.0,0.0,0.0,9.1456170877,1.65506136074,0.259899899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289,1986.34560868,1996.65039716,2003.55880676,2019.59826676,0.0,0.0,0.0,10.3047884733,6.90840960589,16.0394599989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,1990.91154394,2018.24346273,2042.1961828,2050.96660987,0.0,0.0,0.0,27.3319187956,23.9527200714,8.77042706296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
291,1991.07544043,2009.81585948,2036.65326093,2042.39758787,0.0,0.0,0.0,18.7404190559,26.8374014463,5.74432694167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2001.02586926,2001.34924739,2001.34924739,2023.32075692,0.0,0.0,13.5274824982,0.32337812943,0.0,8.44402703736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
293,2010.61929944,2012.35514426,2035.88847692,2050.15589521,0.0,0.0,0.0,1.73584481814,23.5333326676,14.267418286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
294,2019.82831032,2038.92738989,2044.40021488,2088.86319792,0.0,2.24345544827,40.4093616102,19.0990795761,3.22936954296,4.05362142923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
295,2021.13918468,2032.33744735,2032.33744735,2080.14174731,0.0,0.0,0.0,11.1982626746,0.0,47.8042999557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
296,2022.52237844,2026.42299767,2054.39793711,2060.85281062,0.0,10.230263256,0.0,3.90061923607,17.744676176,6.45487351057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2027.79811285,2031.77165559,2058.32984803,2068.17947717,0.0,4.11682132966,0.0,3.97354274638,22.4413711018,9.84962914791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
298,2032.43451749,2036.50365241,2041.17084534,2084.8095765,0.0,0.0,38.9709019641,4.06913492225,4.66719293218,4.667829189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299,2041.60810825,2062.65833646,2084.10022437,2087.65140649,0.0,0.0,0.0,21.0502282053,21.4418879049,3.551182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2054.381097,2066.81695177,2080.95327785,2090.37520596,0.0,0.0,0.0,12.4358547747,14.1363260799,9.4219281108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301,2055.39731731,2056.25269358,2068.12228018,2089.96787528,0.0,0.0,20.7409177484,0.85537627679,11.8695865937,1.10467735295,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
302,2070.79724417,2097.98126654,2107.48668147,2114.72521651,0.0,0.0,0.0,27.1840223643,9.50541493431,7.23853504162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
