Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
592,1507.546388,1673.666253,1988.471828,2004.085242,496.5388536,106.2481424,298.0478278,0,11.87172282,16.7577469,15.61341366,18,19,20,17,0,0,0,0,0
585,1487.986391,1821.862446,1953.271832,2003.958998,515.9726076,327.2775643,127.9193018,44.24190334,6.598491393,3.490084257,6.445262554,48,19,0,0,5,0,0,0,1
581,1480.322117,1601.944637,1997.130901,1999.953921,519.6318037,98.00685388,360.8149586,0,23.61566627,34.37130531,2.823019604,14,20,20,20,0,0,0,2,0
577,1472.241496,1815.263955,1949.781748,1997.513736,525.2722396,329.4796252,131.8530524,38.16206372,10.54283367,2.664740788,9.56992388,48,20,0,0,4,0,0,0,1
575,1468.17695,1801.721121,1947.117007,1987.943812,519.7668621,324.6091922,145.395886,21.55753331,8.934979355,0,19.2692712,48,20,0,0,3,0,0,0,1
535,1361.340071,1460.696961,1979.917671,1981.738658,620.3985869,93.43753419,501.3034861,0,5.919356199,17.91722316,1.820987299,10,19,20,19,0,0,0,1,0
596,1514.795339,1670.498137,1971.714081,1975.043361,460.2480223,107.162939,283.4674488,0,8.539859344,17.74849542,3.329279723,18,19,20,17,0,0,0,0,0
574,1457.416169,1798.590361,1947.117007,1968.67454,511.2583717,334.010431,141.5561209,20.79959066,7.163761207,6.970525337,0.757942651,49,19,0,0,2,0,0,0,1
572,1452.91474,1792.786142,1940.146482,1967.916598,515.0018578,315.2463093,147.36034,16.74391299,17.62509244,0,11.02620301,47,20,0,0,2,0,0,0,1
578,1473.243575,1578.328971,1962.759596,1967.061397,493.8178223,99.98102534,350.4377946,0,5.104370908,33.99283031,4.30180112,11,20,19,19,0,0,0,2,0
521,1328.993947,1446.94159,1962.000447,1966.621939,637.6279923,109.4460851,492.8374716,0,8.501557894,22.22138572,4.621492075,8,20,19,19,0,0,0,1,0
573,1457.301255,1791.4266,1940.146482,1956.890395,499.5891401,325.038574,144.8067576,16.1872909,9.086770915,3.913124567,0.556622091,48,20,0,0,1,0,0,0,1
570,1450.017559,1782.339829,1936.233357,1956.333773,506.3162142,314.2613705,152.4014776,4.793453541,18.0608998,1.492050886,15.30696192,46,20,0,0,0,0,0,0,1
591,1504.736729,1613.794531,1953.965586,1954.769312,450.0325827,103.913441,297.3305089,0,0.144360542,42.84054635,0.803725904,17,20,20,20,0,0,0,0,0
562,1427.604153,1577.835717,1928.766766,1953.34986,525.7457063,133.7684708,334.3802037,11.39702951,16.46309294,16.55084492,13.18606444,21,19,18,18,0,0,1,2,0
517,1325.651662,1446.544366,1939.779062,1941.567541,615.9158792,51.97510094,450.4973417,0,14.91760385,42.73735369,1.78847911,7,20,18,19,0,0,1,1,0
566,1433.263667,1768.161049,1934.741306,1941.026811,507.7631436,324.301736,160.2700669,0,10.59564616,6.310190178,6.285504427,47,19,0,0,0,0,0,0,1
557,1419.873734,1571.137479,1912.215921,1940.163795,520.2900609,137.6238202,320.6716378,18.64688678,13.63992422,20.40680421,9.300987653,20,18,20,18,0,0,0,2,0
569,1444.670457,1764.278929,1928.431116,1932.30018,487.6297221,314.1697932,156.2400639,0,3.438678322,7.912123283,3.86906331,45,20,0,0,0,0,0,0,1
548,1404.571717,1557.497554,1891.809117,1930.862808,526.2910905,90.4756172,334.311562,11.19850943,62.45022022,0,27.85518156,16,20,20,20,0,0,0,2,0
568,1439.971142,1758.840251,1920.518993,1925.817756,485.8466146,318.5473756,155.4324982,3.178715889,0.321733381,6.246243998,2.120047548,45,20,0,0,0,0,0,0,1
565,1433.022596,1758.518517,1914.272749,1923.697709,490.6751124,323.9666269,146.7968842,6.051101015,1.529293998,8.957347445,3.373858872,46,19,0,0,0,0,0,0,1
560,1426.782331,1757.565403,1905.315401,1920.32385,493.5415193,313.9556783,144.8433867,8.467487562,16.82739428,2.906611615,6.540960898,44,18,0,0,2,0,0,0,1
