,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Queue A,Queue B,QlenB1,QlenB2,Queue C,QlenC1,QlenC2,choice,precheck
553,1406.308457,1417.764056,1753.938936,1816.871343,0,327.4156107,9.731984423,11.4555987,8.759269385,53.20042245,0,23,22,21,1,4,2,2,0
554,1407.192148,1593.189357,1845.037662,1873.134477,182.433835,240.2003801,26.71128373,3.563374444,11.64792478,1.385531015,22,29,0,0,4,0,0,0,1
555,1408.36301,1421.547733,1768.57605,1836.133941,0,345.1798599,50.56025476,13.18472319,1.848457025,16.99763673,0,23,22,21,2,4,1,2,0
556,1412.065056,1606.509407,1862.381285,1882.751809,180.873342,248.0150964,20.34479871,13.57100914,7.856782325,0.025724813,23,30,0,0,3,0,0,0,1
557,1414.126584,1601.302802,1854.524503,1882.726084,179.0627731,243.7348599,18.60997367,7.113445054,9.486841078,9.591607369,22,30,0,0,3,0,0,0,1
558,1414.469262,1608.377473,1868.88973,1891.947341,186.8335403,254.0038126,13.86207899,7.074670624,6.508444532,9.195531788,23,30,0,0,4,0,0,0,1
559,1416.890609,1417.830996,1766.727593,1819.136304,0.873446828,336.1079403,50.14375044,0.066939785,12.78865644,2.26496135,0,23,22,20,1,4,0,2,0
560,1418.950994,1448.486473,1888.217604,1915.434379,0,424.5179199,3.527109671,29.53547888,15.21321142,23.68966506,0,23,22,21,0,0,1,1,0
561,1421.015107,1443.374285,1958.984032,1966.363593,0.532625437,489.7103391,0,21.82655227,25.89940778,7.379561243,0,23,22,22,0,0,1,0,0
562,1421.116157,1440.211506,1933.084624,1937.331807,4.611601608,477.3387317,0,14.48374734,15.53438685,4.247182413,1,23,23,22,0,2,2,0,0
563,1422.81088,1473.007203,1926.37077,1951.359082,13.00458664,421.3150416,13.77247434,37.19173648,32.04852564,11.21583788,1,22,23,22,0,1,2,1,0
564,1423.76753,1638.050909,1890.692661,1894.160843,182.7418768,239.1328303,1.379051064,5.541502057,13.50892156,2.089131405,23,30,0,0,1,0,0,0,1
565,1426.903279,1633.550723,1877.183739,1892.071712,181.4741939,235.3390069,14.76360168,0.17325024,8.294009098,0.12437094,22,30,0,0,2,0,0,0,1
566,1427.533682,1669.2459,1920.693668,1933.077477,206.0170413,242.7072815,0,14.69517677,8.740486668,12.38380923,23,30,0,0,0,0,0,0,1
567,1428.006278,1655.789081,1897.069059,1900.42783,210.0446305,234.9035792,0,0.738172689,6.376398764,3.358771019,24,30,0,0,0,0,0,0,1
568,1432.095499,1445.56916,1873.004393,1891.744714,8.116006455,422.8276541,8.634904354,5.357654598,4.607578423,10.10541674,1,23,23,22,1,0,2,1,0
569,1434.414659,1452.743762,1888.217604,1934.279074,8.902668378,435.4738418,27.21677473,9.426434954,0,18.84469478,2,23,23,23,0,1,1,1,0
570,1436.677891,1446.172667,1799.585892,1847.436628,6.696394261,351.4888528,43.197634,2.798382388,1.924371925,4.653102032,2,24,23,23,0,1,4,2,0
571,1437.333111,1468.418157,1894.322244,1940.143244,8.236048896,419.7994475,39.95682916,22.84899646,6.10464034,5.864170813,3,24,24,23,0,1,3,1,0
572,1439.469916,1450.740496,1799.585892,1864.095903,6.702751188,348.8453965,47.85073603,4.567828228,0,16.65927533,4,24,24,24,0,1,5,2,0
573,1440.322604,1451.283538,1958.984032,1986.810143,8.163868817,507.7004936,7.379561243,2.797065578,0,20.44654953,4,24,24,24,0,0,1,0,0
574,1440.773517,1469.30743,1973.705732,2004.316406,9.966978636,504.3983025,13.13154112,18.56693413,0,17.47913235,5,24,24,24,1,0,3,0,0
575,1441.021673,1665.674537,1902.457392,1904.390433,214.7674081,231.3945222,0,1.885455799,5.388332601,1.933040698,23,30,0,0,0,0,0,0,1
576,1443.17248,1474.796416,1822.681778,1884.077944,8.111058737,327.7047689,60.25200589,23.5128777,20.18059305,1.144159973,6,25,24,24,0,0,5,2,0
577,1453.064473,1453.340763,1802.501185,1882.933784,0,346.2451287,61.59471856,0.276290843,2.915292806,18.83788038,0,25,25,24,0,1,6,2,0
578,1455.689546,1667.471606,1911.953181,1913.906784,209.9849909,234.9857857,0,0.797069118,9.495789328,1.953602587,23,30,0,0,0,0,0,0,1
579,1456.624937,1463.116051,1973.705732,1986.837273,0,495.8679809,13.10441038,6.491113661,14.72170039,0.027130736,0,25,25,25,0,0,3,0,0
580,1474.823405,1497.370294,1856.107145,1891.652836,0,325.3114835,27.97079912,22.54688904,33.42536674,7.574892483,0,26,26,26,2,0,2,2,0
581,1476.419593,1675.43493,1920.911347,1945.185833,191.052013,245.2587382,12.1661298,1.963323428,0.217679431,12.10835618,21,30,0,0,0,0,0,0,1
582,1480.525088,1692.696312,1939.652952,1956.043127,188.7208116,242.0444753,13.55938784,19.45041176,4.912165135,2.83078752,22,30,0,0,2,0,0,0,1
583,1480.730105,1482.479693,1973.705732,2038.720769,0,491.2260389,30.61067347,1.749588123,0,34.40436346,0,26,26,26,2,0,3,0,0
584,1480.999776,1489.451951,1977.011182,1983.048823,0,457.9290544,0,8.452174532,29.63017673,6.037641406,0,26,26,26,3,0,3,1,0
585,1481.889921,1687.025313,1928.393974,1945.346845,193.5450092,233.8860345,16.79185929,11.5903832,7.482626683,0.161011929,22,30,0,0,1,0,0,0,1
586,1486.475607,1489.026675,1947.381005,1955.60846,0,437.3440951,3.97807712,2.551068431,21.0102351,4.24937806,0,27,25,26,0,0,3,1,0
587,1487.860688,1690.152851,1934.740787,1953.21234,199.164625,238.2411228,10.60605842,3.127538376,6.346812803,7.865494557,22,29,0,0,1,0,0,0,1
588,1497.32213,1696.375085,1946.358037,1958.911704,192.8307212,243.2778671,9.685090035,6.222233636,6.705085325,2.868576854,22,29,0,0,1,0,0,0,1
589,1498.964804,1527.891248,2045.130377,2051.075835,0,470.9601135,0,28.92644416,46.27901533,5.94545799,0,26,26,26,0,0,3,1,0
590,1501.236129,1704.187478,1956.781554,1960.567952,191.4601826,242.1705591,2.130150279,11.4911667,10.42351661,1.656247567,23,30,0,0,0,0,0,0,1
591,1502.886809,1510.665632,1988.696922,2044.336745,0,463.0401002,50.02384737,7.778822901,14.99118956,5.615975845,0,25,26,26,1,0,2,0,0
592,1504.647419,1709.917611,1961.81241,1977.866391,191.7276659,246.8639434,0,11.54252559,5.030856436,16.05398022,24,30,0,0,0,0,0,0,1
593,1506.211845,1711.271378,1966.057158,1979.82995,197.9756332,250.5410321,11.80923234,7.0839,4.24474788,1.963559555,25,30,0,0,0,0,0,0,1
594,1507.746436,1511.840917,2030.651888,2044.680421,0,476.8560047,13.68485704,4.094481101,41.95496617,0.343675775,0,25,26,26,1,0,2,0,0
595,1508.203304,1729.700381,1978.376314,1981.886448,201.7143069,236.3567773,1.453636409,19.78277041,12.31915548,2.056497446,26,30,0,0,0,0,0,0,1
596,1512.01492,1749.682252,2005.351005,2071.809171,199.2564579,248.0266265,64.34536681,32.41087399,7.642126661,2.112798481,27,30,0,0,2,0,0,0,1
597,1514.308561,1535.787108,2072.713999,2081.534425,0,509.3432686,0,21.47854657,27.58362276,8.820425916,0,27,26,26,0,0,4,1,0
598,1515.129496,1730.906098,1980.471649,1989.04116,214.5708846,247.4702154,1.414798948,1.205717351,2.095334907,7.154712677,28,29,0,0,0,0,0,0,1
599,1516.736614,1517.622407,1998.851361,2003.256701,0,459.3887745,0,0.885793653,21.84017937,4.405339299,0,27,26,26,2,0,0,1,0
600,1523.617298,1732.674295,1992.115181,1999.314569,207.2888005,247.7973533,0,1.76819701,11.64353274,7.199387372,29,30,0,0,0,0,0,0,1
601,1524.437092,1525.814742,1878.406005,1894.81711,0,330.2924027,13.2468309,1.377649826,22.2988607,3.164273883,0,27,27,26,1,1,2,2,0
602,1526.402021,1526.634221,2037.988252,2063.538431,0,504.0176671,6.692168593,0.23220022,7.336364226,18.85801049,0,27,27,27,2,0,3,0,0
603,1535.964202,1539.798777,1891.078532,1909.854566,0,338.607228,3.738578242,3.834575843,12.67252654,15.03745588,0,28,27,27,0,2,1,2,0
604,1538.615884,1738.498253,1995.090519,2022.171132,194.0584114,253.616928,4.224049555,3.82395811,2.975337817,22.85656322,28,30,0,0,0,0,0,0,1
605,1541.349301,1748.525627,1995.745813,2037.697615,197.1489525,246.5648918,26.42531865,4.027374035,0.655294127,15.52648307,28,30,0,0,1,0,0,0,1
606,1543.317996,1546.604597,1891.078532,1931.777898,0,344.4739352,18.77603413,3.286600571,0,21.92333158,0,28,27,26,0,2,2,2,0
607,1543.993229,1749.261752,1997.708879,2069.696372,204.5323985,246.4840612,39.98873635,0.736124709,1.963065369,31.99875712,29,30,0,0,2,0,0,0,1
608,1552.852145,1609.35112,1929.335397,1977.545833,0,311.4334627,28.05033449,56.49897522,8.550813856,20.16010158,0,27,27,27,0,2,2,2,0
609,1553.223234,1759.838618,2011.499019,2084.583497,196.0385182,245.5123877,60.31015159,1.576865532,6.148013709,12.77432659,30,30,0,0,3,0,0,0,1
610,1555.54433,1560.050491,2085.35233,2087.438925,0,512.6635085,0,4.506160383,12.63833065,2.086595248,0,27,27,27,1,0,2,1,0
611,1560.477758,1605.572273,2202.119845,2204.560571,0,580.925466,0,45.09451515,15.62210601,2.440725531,0,27,27,27,1,0,1,1,0
612,1562.278279,1761.11169,2014.220409,2102.747658,187.4039734,250.3873289,70.3630879,3.429437966,2.721390282,18.16416088,29,30,0,0,4,0,0,0,1
613,1565.463317,1780.307433,2020.457006,2119.605426,194.3753003,234.8429545,87.95207961,20.46881529,5.306618359,11.19634074,29,30,0,0,6,0,0,0,1
614,1568.532049,1592.415895,2078.615082,2087.412758,0,475.8970442,7.573475015,23.88384532,10.30214345,1.224200528,0,26,26,27,0,0,4,0,0
615,1568.690436,1577.237805,2068.312939,2086.188557,0,460.7504473,0,8.547368495,30.32468672,17.87561847,0,26,26,27,0,0,4,0,0
616,1572.961128,1599.107863,1893.191574,1950.478104,0,291.970669,38.5863241,26.14673461,2.113041602,18.70020615,0,26,26,26,0,1,2,2,0
617,1573.064445,1776.433742,2015.150388,2108.409086,188.0472452,237.786667,87.59727062,12.32205218,0.929978159,5.661427347,29,30,0,0,5,0,0,0,1
618,1574.514063,1580.973635,2128.203638,2129.465966,2.723741538,504.3786955,0,3.735829638,42.8513079,1.262328245,0,27,26,26,0,0,0,1,0
619,1578.105262,1589.449155,2186.497739,2187.408687,2.86837273,538.7544825,0,8.475520906,58.29410112,0.910948326,0,27,24,26,2,0,0,1,0
620,1580.665441,1785.588853,2031.368237,2124.049629,195.7683019,234.868153,88.23718912,9.155110469,10.91123122,4.44420235,29,29,0,0,6,0,0,0,1
621,1581.209606,1608.731836,2253.478081,2255.907354,8.239549504,593.3880094,0,19.28268014,51.35823547,2.429272982,0,25,25,26,1,0,0,1,0
622,1582.854331,1788.906012,2044.78447,2129.771192,197.4531021,242.4622252,79.26515859,8.598578945,13.41623289,5.721563494,30,30,0,0,6,0,0,0,1
623,1587.829543,1790.868172,2055.075517,2134.161022,197.7593103,253.9162977,74.69567553,5.279319472,10.29104655,4.3898304,31,30,0,0,7,0,0,0,1
624,1591.338609,1611.659513,2116.698498,2121.687223,1.07728551,466.9555692,0,19.24361852,38.08341591,4.988724382,0,26,25,26,0,0,0,0,0
625,1593.149918,1854.879844,2065.230143,2136.116242,195.7560943,200.1956722,68.93087922,8.973832423,10.15462671,1.955219007,30,30,0,0,8,0,0,0,1
626,1593.507507,1867.487649,2083.728669,2142.748363,197.3606655,197.742494,52.38757273,21.61947693,13.49852549,6.632121002,30,30,0,0,7,0,0,0,1
627,1598.576448,1608.669466,1920.784583,1957.385731,0.531415332,284.5221073,29.69352081,9.561603341,27.59300944,6.907627531,0,26,25,24,0,1,1,2,0
628,1603.003127,1626.26446,2151.524499,2154.432159,2.569146463,490.4340388,0,20.69218657,34.82600094,2.907659488,0,26,25,24,0,0,0,0,0
629,1605.221064,1867.752143,2096.494848,2146.396288,249.6587808,215.9765254,46.25351496,12.87229899,12.76617878,3.647925501,30,30,0,0,7,0,0,0,1
630,1608.593921,1872.761922,2096.494848,2167.299507,258.893728,223.7329259,49.90144046,5.274272317,0,20.9032189,29,30,0,0,8,0,0,0,1
631,1609.576886,1621.098721,2272.72744,2284.169903,0,632.3793596,0,11.52183475,19.24935927,11.44246298,0,26,26,26,0,0,0,1,0
632,1612.14997,1873.239942,2114.770008,2167.4801,255.6021736,223.2549052,52.52949879,3.487798938,11.27516057,0.180593505,30,30,0,0,7,0,0,0,1
633,1612.97666,1622.745359,1942.045167,1998.381217,0,306.5900383,35.50066615,9.768698467,12.70976992,20.83538441,0,27,26,26,0,0,2,2,0
634,1613.481157,1892.464013,2127.916888,2191.570509,259.2807647,222.3059952,56.82542602,1.702091291,8.146879828,6.82819508,31,30,0,0,7,0,0,0,1
635,1616.820085,1649.685005,2289.64418,2294.681432,0,623.0424347,0,32.86491995,16.91674042,5.037251417,0,27,26,26,0,0,0,1,0
636,1620.137931,1891.290042,2114.770008,2184.742314,253.1020112,223.4799659,52.7100923,0.050099859,0,17.26221355,32,30,0,0,8,0,0,0,1
637,1624.101798,1630.753124,1963.882926,1998.584202,0,311.2920431,34.49829117,6.651325921,21.83775939,0.202984356,0,27,27,27,1,0,1,2,0
638,1632.008026,1636.711058,2182.65157,2191.825128,0,514.8134417,0,4.703031448,31.12707109,9.173557705,0,27,27,27,0,0,1,0,0
639,1636.842855,1661.958,2397.301889,2399.796976,0,706.0607198,0,25.11514526,29.28316961,2.495086395,0,28,27,27,4,0,0,1,0
640,1637.765439,1645.209649,1963.882926,2079.161409,0,318.673277,34.70127552,7.444209834,0,80.57720738,0,28,27,27,1,0,2,2,0
641,1639.414978,1690.175845,2397.301889,2424.219898,0,707.1260442,2.495086395,50.76086724,0,24.42292252,0,28,27,26,4,0,0,1,0
642,1639.491015,1905.117965,2134.299471,2197.246483,251.7990274,222.798923,57.27103812,1.827922732,6.382582979,5.675974326,31,30,0,0,6,0,0,0,1
643,1640.35008,1645.536982,2004.751642,2084.357195,0,318.3459439,74.40976711,5.186901922,40.8687158,5.195786062,0,28,27,26,1,0,0,2,0
644,1641.025875,1656.313204,2321.792669,2336.153569,4.183774184,633.3309767,0,11.10355438,32.148489,14.36089954,0,28,27,26,1,0,0,1,0
645,1641.283279,1658.541068,2023.296089,2088.623202,4.253703062,346.2105744,61.06110574,13.00408535,18.54444742,4.266007207,1,28,27,27,1,0,1,2,0
646,1642.025263,1657.904524,2368.01872,2369.484773,7.659742178,663.8881448,0,8.219519379,46.22605048,1.466052969,2,28,27,27,5,0,0,1,0
647,1649.882976,1907.43675,2142.620582,2205.165187,242.5810365,226.8627206,54.62590156,4.972737413,8.321110885,7.918703613,32,30,0,0,6,0,0,0,1
648,1650.845929,1943.015582,2162.828209,2223.404966,254.2720354,207.2130514,56.06201342,21.89761706,12.59957596,4.514743619,33,29,0,0,6,0,0,0,1
649,1656.314455,1940.580506,2150.228633,2218.890223,251.1222957,202.0400758,54.93655365,19.1437557,7.608051521,13.72503573,33,29,0,0,5,0,0,0,1
650,1662.368148,1947.249544,2173.232514,2229.523853,278.2123581,215.5786653,50.17245274,6.669037959,10.4043043,6.118887082,34,27,0,0,5,0,0,0,1
651,1663.55486,1949.659981,2177.226186,2229.577771,279.4607215,223.5725326,52.29766759,6.644399031,3.993672233,0.053917363,35,28,0,0,6,0,0,0,1
652,1665.720067,1673.785139,2037.248646,2104.538213,0,349.5109502,51.37455669,8.06507254,13.95255626,15.91501069,0,28,28,27,2,0,2,2,0
653,1666.709095,1963.724336,2188.16581,2235.692772,280.5404491,218.6054355,47.15332842,16.47479188,5.836038823,0.373632935,35,28,0,0,7,0,0,0,1
654,1667.889227,1950.425585,2182.329771,2235.319139,281.7707539,226.8006003,47.24799941,0.765604481,5.10358554,5.741367827,35,29,0,0,7,0,0,0,1
655,1670.62793,1965.192484,2202.293991,2238.145381,279.7976555,222.9733266,33.39878074,14.76689814,14.12818061,2.452609285,35,30,0,0,6,0,0,0,1
656,1670.694941,1966.930499,2207.998395,2242.009611,293.0293944,235.3634919,30.1469857,3.206163058,5.704404326,3.864229797,36,29,0,0,6,0,0,0,1
657,1671.52155,1967.882146,2212.843647,2243.521315,293.6709338,240.1162491,29.16596381,2.689662383,4.845251686,1.511704793,37,30,0,0,7,0,0,0,1
658,1673.511873,1677.838738,2182.65157,2231.871099,0,504.8128329,9.173557705,4.326864356,0,40.04597062,0,27,28,26,0,0,1,0,0
659,1676.550555,1972.439569,2223.855242,2249.845682,290.3799442,240.4040782,19.66607297,5.509069737,11.01159563,6.324367,37,30,0,0,6,0,0,0,1
660,1680.05325,1686.403318,2059.6409,2106.54396,0,350.8453279,44.89731332,6.350068209,22.39225407,2.005746627,0,28,27,26,0,0,3,2,0
661,1682.003983,1998.197162,2223.855242,2263.413356,285.8781632,225.6580804,25.99043997,17.31501609,0,13.56767371,38,30,0,0,7,0,0,0,1
662,1688.242578,2013.555434,2224.996493,2273.060686,284.196991,210.2998081,38.41686353,32.11586571,1.141250153,9.64732939,38,30,0,0,8,0,0,0,1
663,1691.852385,1725.967998,2268.838083,2274.081859,0,489.6128335,0,34.11561264,53.25725189,5.243775487,0,27,27,27,0,0,0,0,0
664,1695.421213,2034.967227,2246.952822,2284.261785,302.7759491,202.8431765,37.1196088,36.77006449,9.142418997,0.189354571,37,27,0,0,3,0,0,0,1
665,1695.64158,2030.68541,2237.810403,2284.072431,317.9138546,194.3110827,35.25028245,17.1299755,7.813910466,11.01174535,38,26,0,0,5,0,0,0,1
666,1705.767528,1717.439206,2215.580831,2257.186547,0,465.2123643,41.09226628,11.67167781,32.92926083,0.513449454,0,25,27,24,1,0,0,0,0
667,1707.595939,1709.581565,2089.952714,2109.947466,0,350.059335,16.59124517,1.985625416,30.31181477,3.403506528,0,25,27,24,0,0,1,2,0
668,1707.624394,1714.009687,2182.65157,2256.673097,0,468.6418832,49.21952833,6.385293238,0,24.80199878,0,25,27,24,1,0,1,0,0
669,1710.545665,1715.472863,2103.566898,2116.98008,0,374.4798514,6.380567744,4.927197881,13.61418396,7.032614095,0,25,27,25,0,0,2,2,0
670,1712.653908,1720.15806,2429.98397,2437.525106,0,677.1438293,0,7.504152056,32.6820808,7.541135832,0,25,26,25,2,0,0,1,0
671,1716.115388,1746.66865,2139.904624,2185.406788,0,393.2359745,3.855606474,30.55326159,0,41.64655705,0,26,26,26,0,0,0,2,0
672,1719.274082,1722.373917,2130.956192,2134.319845,0,381.1929817,0,3.099834374,27.3892936,3.363652526,0,27,26,26,0,0,0,2,0
673,1719.779619,2050.939719,2267.972328,2329.753379,310.9057912,210.5733203,45.06411038,20.25430939,6.459288626,16.71694029,35,24,0,0,4,0,0,0,1
674,1721.583054,1726.839284,2456.786936,2468.324545,0,703.1446857,0,5.256230162,26.8029658,11.53760886,0,27,27,26,3,0,0,1,0
675,1725.171519,1749.993209,2481.662336,2485.843184,0,706.7937265,0,24.82169016,24.87539966,4.180848906,0,27,27,27,5,0,0,1,0
676,1725.710574,1733.344682,2139.904624,2143.760231,0,397.6115105,0,7.634107202,8.948432417,3.855606474,0,27,27,27,0,0,0,2,0
677,1728.561738,1760.269188,2199.811162,2204.294394,0,392.5622847,4.345962752,31.70745027,46.97968937,0.137269468,0,28,28,27,1,0,0,2,0
678,1729.051653,2039.730708,2248.270956,2307.150708,305.9155739,207.2221138,35.99082984,4.763481665,1.318133528,22.88892234,36,24,0,0,4,0,0,0,1
679,1731.975876,2043.275383,2261.51304,2313.036439,307.7548319,204.9955728,45.63766818,3.544674597,13.242084,5.885730826,35,25,0,0,4,0,0,0,1
680,1734.794313,1752.626694,2314.943007,2317.124539,0,516.211389,0,17.83238062,46.10492383,2.181532151,0,28,28,27,0,0,0,0,0
681,1736.492934,2059.678373,2277.659763,2334.974837,306.7824484,208.2939552,52.09361548,16.40299016,9.687435197,5.221457735,35,26,0,0,4,0,0,0,1
682,1738.627201,1746.960445,2152.831473,2204.157125,0,392.9441792,32.57531511,8.333244411,12.92684842,18.75033701,0,28,28,27,0,0,0,2,0
683,1754.114943,1773.6507,2229.189713,2234.638677,0,426.1604626,0,19.53575674,29.37855093,5.448963597,0,28,28,27,2,0,0,2,0
684,1757.925407,1762.432505,2314.943007,2366.685255,0,552.510502,2.181532151,4.507097624,0,49.56071612,0,28,28,27,0,0,0,0,0
685,1765.122551,2067.91181,2282.701918,2337.08776,285.8171681,209.7479532,52.27291903,16.972091,5.04215418,2.112923833,30,26,0,0,5,0,0,0,1
686,1774.515709,1812.296321,2412.027205,2414.952563,0,552.4238307,0,37.78061192,47.30705315,2.925358828,0,27,27,26,2,0,0,2,0
687,1775.463963,1781.638105,2236.490903,2237.40529,0,447.5516078,0,6.174141995,7.301189692,0.914386657,0,27,27,26,1,0,0,2,0
688,1777.800316,2077.393667,2286.043507,2347.587063,281.878057,205.3082504,51.04425361,17.71529423,3.341589257,10.49930236,30,26,0,0,4,0,0,0,1
689,1780.134208,1797.612124,2349.168802,2395.470477,0,523.8741217,43.78133778,17.47791683,27.68255605,2.520336697,0,27,27,26,1,0,0,0,0
690,1780.349744,1784.871756,2484.350357,2505.668247,0,696.7905792,1.492827752,4.522012064,2.688021155,19.82506254,0,27,27,26,5,0,0,1,0
691,1782.4318,1784.03264,2321.486246,2392.95014,0,530.9103669,45.19900911,1.600840496,6.543239167,26.26488472,0,27,27,27,0,0,0,0,0
692,1787.847224,2082.690881,2287.53531,2352.678959,280.0645863,203.3526257,60.05175293,14.77907086,1.491803048,5.091896306,29,26,0,0,5,0,0,0,1
693,1789.340994,1795.684085,2236.490903,2260.625819,0,440.8068176,0.914386657,6.343090917,0,23.22052986,0,28,28,27,1,0,0,2,0
694,1791.849404,1801.502207,2262.097309,2272.300759,0,434.9886957,0,9.652803208,25.60640611,10.20344964,0,28,28,27,0,0,0,2,0
695,1793.832558,2092.602932,2293.429092,2359.346116,283.5611096,194.9323776,59.24986725,15.20926509,5.893781981,6.667156608,28,27,0,0,6,0,0,0,1
696,1794.507292,2114.268835,2315.680156,2363.75753,288.1835895,190.7415428,44.50029994,31.57795422,10.66977831,3.577073841,29,28,0,0,6,0,0,0,1
697,1795.087538,2099.975609,2305.010378,2360.180456,297.5153945,193.4534828,54.3357376,7.372676775,11.58128625,0.834340642,30,28,0,0,7,0,0,0,1
698,1796.018642,1827.414737,2520.882431,2530.198104,0,656.9356196,0,31.39609544,36.53207436,9.315673122,0,28,28,28,6,0,0,1,0
699,1801.178989,1805.955144,2364.720152,2387.792229,0,516.973178,0,4.776155441,41.79182929,23.07207737,0,29,28,25,4,0,0,2,0
700,1804.028802,1804.858256,2322.928322,2327.660403,0,457.2390532,0,0.829454268,60.83101322,4.732081225,0,29,28,25,1,0,0,2,0
701,1804.841395,2117.964285,2341.0388,2385.053164,295.1342137,214.1956848,37.04414055,17.98867615,8.878829509,6.970224075,31,27,0,0,5,0,0,0,1
702,1806.468084,2115.884695,2332.15997,2378.08294,307.8007515,199.7954616,31.59756013,1.615859463,16.47981365,14.32540992,32,28,0,0,6,0,0,0,1
703,1807.687129,1827.648414,2424.090799,2432.825206,0,584.3787908,0,19.96128506,12.06359388,8.734407234,0,28,28,27,2,0,0,2,0
704,1813.841334,2177.367066,2399.857734,2436.273363,302.0433603,221.1842938,34.43006222,61.48237089,1.306374619,1.985566655,33,27,0,0,6,0,0,0,1
705,1815.595277,2118.464249,2346.106334,2388.425886,302.3690078,222.5745504,38.94683069,0.499963946,5.067533932,3.372721334,34,28,0,0,6,0,0,0,1
706,1821.038468,2129.300988,2346.106334,2399.24658,297.4257816,216.8053456,42.31955202,10.83673869,0,10.82069466,35,29,0,0,7,0,0,0,1
707,1825.196398,1851.034438,2355.680951,2404.735108,0,498.1343638,39.78952516,25.8380405,6.512149314,9.264631663,0,28,28,27,2,0,0,0,0
708,1827.161369,2131.124934,2351.793679,2407.044755,302.1396187,214.9814,47.45290096,1.823945646,5.687345718,7.798174477,36,29,0,0,7,0,0,0,1
709,1827.252287,2143.2998,2367.504375,2408.25306,303.8726463,208.4938797,39.54037927,12.17486602,15.71069617,1.208305566,37,30,0,0,4,0,0,0,1
710,1828.68772,2145.462796,2372.764992,2410.613982,314.6120797,222.0415797,35.48806858,2.162996126,5.260616255,2.360921328,38,29,0,0,5,0,0,0,1
711,1840.352588,1855.987662,2365.556983,2423.759162,0,505.7684352,41.32494078,15.63507448,3.800885591,16.87723774,0,25,28,28,4,0,0,0,0
712,1846.837695,1859.930151,2565.248195,2576.216111,0,660.9522797,0,13.09245603,44.36576416,10.96791573,0,25,28,28,1,0,0,1,0
713,1847.263972,2147.329384,2381.106292,2412.952207,298.1988234,225.4356075,29.50768911,1.866588469,8.341300799,2.338225084,39,30,0,0,5,0,0,0,1
714,1850.375034,2166.535714,2389.368651,2420.971563,296.9543499,214.5705782,23.58355567,16.20633008,8.262358527,8.019356521,40,30,0,0,4,0,0,0,1
715,1851.294794,1871.238765,2616.950449,2627.037454,0,730.7059063,0,19.94397148,15.00577777,10.08700488,0,26,27,28,0,0,0,1,0
716,1851.502504,1855.669423,2361.756098,2406.881924,0,500.0115286,42.97901063,4.166918816,6.075146194,2.146815734,0,26,27,28,3,0,0,0,0
717,1855.30822,1861.629565,2365.556983,2500.62344,0,503.9274186,58.20217852,6.321344496,0,76.8642778,0,25,26,28,5,0,0,0,0
718,1858.318358,2175.657401,2395.860543,2421.285428,308.2173561,213.7112502,25.1110202,9.121686544,6.491891993,0.313864579,40,30,0,0,5,0,0,0,1
719,1858.927112,2175.660687,2398.551359,2434.287796,316.730289,220.1998558,22.73406831,0.003286385,2.690816464,13.00236852,41,30,0,0,6,0,0,0,1
720,1861.361667,2188.420387,2417.598365,2446.834442,314.2990207,219.0708029,20.1201834,5.759699542,10.10717566,9.115893333,42,30,0,0,4,0,0,0,1
721,1862.042646,1865.13115,2601.944672,2602.29031,0,700.1170455,0,3.088503953,36.69647644,0.345638484,0,28,27,27,0,0,0,1,0
722,1865.235119,1866.788168,2467.408766,2468.630022,0,557.3026302,0,1.553049108,43.31796733,1.221255966,0,28,28,27,4,0,0,2,0
723,1867.549128,1893.105386,2498.183644,2503.756737,0,574.3033796,0,25.55625835,30.77487764,5.573093719,0,28,28,28,5,0,0,2,0
724,1871.915917,2185.942439,2407.49119,2437.718549,305.4511491,213.9152953,28.78217329,3.57537308,7.633455582,1.445185759,41,30,0,0,6,0,0,0,1
725,1873.284366,2207.090714,2428.982648,2449.804155,312.6580725,210.5076517,17.85179391,4.148274851,11.38428282,2.969712505,40,30,0,0,3,0,0,0,1
726,1878.421292,1885.776594,2627.869563,2640.281572,0,731.1738556,0,7.355301479,10.91911357,12.41200888,0,27,27,27,0,0,0,1,0
727,1879.051514,1881.725063,2396.383608,2522.289655,0,483.8319198,104.2398317,2.673549101,30.82662461,21.66621538,0,27,27,27,3,0,0,0,0
728,1885.350662,2218.520965,2442.145708,2457.009991,303.0697243,218.0600384,11.40035807,16.10057811,5.564705144,3.463924262,41,30,0,0,2,0,0,0,1
729,1897.744243,1905.071762,2667.960458,2675.531113,0,722.7978015,0,7.327518429,40.09089502,7.570654491,0,28,25,25,1,0,0,1,0
730,1900.65697,2214.193655,2436.581003,2453.546066,306.4337432,214.788993,13.2231513,6.102941468,7.598355116,3.741911911,40,30,0,0,2,0,0,0,1
731,1905.535539,2255.869425,2460.282519,2517.759876,308.6581166,204.4130939,35.83441994,41.67576953,0,21.64293751,40,30,0,0,3,0,0,0,1
732,1908.214349,1908.851991,2516.937757,2535.080988,0,589.3316529,0,0.637641485,18.75411384,18.14323113,0,27,26,25,5,0,0,2,0
733,1910.139918,1927.728748,2543.058964,2548.240412,0,615.0079483,0.58396806,17.58882991,0.322267482,4.597479703,0,27,26,26,3,0,0,2,0
